freq,psd_x,psd_y,psd_z,psd_xyz
150.7,3.931e+03,5.298e+03,1.010e+03,1.024e+04
152.4,3.912e+03,6.362e+03,8.383e+02,1.111e+04
154.0,3.244e+03,6.498e+03,5.974e+02,1.034e+04
155.7,2.523e+03,5.830e+03,4.428e+02,8.796e+03
157.4,2.399e+03,4.307e+03,3.305e+02,7.036e+03
159.1,2.153e+03,2.915e+03,2.705e+02,5.339e+03
160.7,2.304e+03,2.253e+03,2.307e+02,4.788e+03
162.4,2.012e+03,1.953e+03,1.860e+02,4.152e+03
164.1,1.642e+03,1.667e+03,1.774e+02,3.486e+03
165.8,1.343e+03,1.560e+03,1.807e+02,3.083e+03
167.4,1.160e+03,1.715e+03,1.735e+02,3.048e+03
169.1,1.312e+03,1.858e+03,1.913e+02,3.361e+03
170.8,1.384e+03,1.673e+03,2.249e+02,3.281e+03
172.5,1.455e+03,1.405e+03,3.115e+02,3.171e+03
174.1,1.654e+03,1.093e+03,3.316e+02,3.078e+03
175.8,1.808e+03,9.234e+02,3.389e+02,3.071e+03
177.5,1.843e+03,7.239e+02,3.649e+02,2.932e+03
179.2,1.698e+03,6.034e+02,4.151e+02,2.716e+03
180.8,1.628e+03,5.932e+02,4.558e+02,2.677e+03
182.5,1.626e+03,6.344e+02,4.732e+02,2.734e+03
184.2,1.600e+03,7.068e+02,4.221e+02,2.729e+03
185.9,1.640e+03,7.569e+02,3.708e+02,2.768e+03
187.5,1.724e+03,8.060e+02,3.452e+02,2.875e+03
189.2,1.870e+03,8.440e+02,3.378e+02,3.052e+03
190.9,1.808e+03,8.419e+02,4.038e+02,3.053e+03
192.6,1.476e+03,1.064e+03,4.239e+02,2.964e+03
194.2,1.387e+03,1.445e+03,4.518e+02,3.283e+03
195.9,1.484e+03,1.578e+03,4.738e+02,3.536e+03
197.6,1.566e+03,1.745e+03,4.713e+02,3.782e+03
199.3,1.830e+03,2.279e+03,4.727e+02,4.581e+03
